date,state,cases,deaths
2020-07-07,Wyoming,1711,21
2020-07-08,Alabama,46962,1058
2020-07-08,Alaska,1472,15
2020-07-08,Arizona,108710,1973
2020-07-08,Arkansas,25246,305
2020-07-08,California,296304,6708
2020-07-08,Colorado,35185,1707
2020-07-08,Connecticut,47108,4343
2020-07-08,Delaware,12462,515
2020-07-08,District of Columbia,10642,564
2020-07-08,Florida,223775,3888
2020-07-08,Georgia,96538,2871
2020-07-08,Guam,1276,6
2020-07-08,Hawaii,1076,19
2020-07-08,Idaho,9004,98
2020-07-08,Illinois,151055,7315
2020-07-08,Indiana,50309,2732
2020-07-08,Iowa,32716,739
2020-07-08,Kansas,17807,291
2020-07-08,Kentucky,18204,634
2020-07-08,Louisiana,70259,3339
2020-07-08,Maine,3460,110
2020-07-08,Maryland,71455,3275
2020-07-08,Massachusetts,110602,8243
2020-07-08,Michigan,74660,6266
2020-07-08,Minnesota,39627,1523
2020-07-08,Mississippi,32888,1188
2020-07-08,Missouri,26343,1089
2020-07-08,Montana,1371,23
2020-07-08,Nebraska,20437,291
2020-07-08,Nevada,24378,556
2020-07-08,New Hampshire,5952,386
2020-07-08,New Jersey,175986,15423
2020-07-08,New Mexico,14017,527
2020-07-08,New York,403619,31945
2020-07-08,North Carolina,77661,1470
2020-07-08,North Dakota,3975,89
2020-07-08,Northern Mariana Islands,31,2
2020-07-08,Ohio,60181,2991
2020-07-08,Oklahoma,17893,407
2020-07-08,Oregon,10872,228
2020-07-08,Pennsylvania,96817,6864
2020-07-08,Puerto Rico,8745,159
2020-07-08,Rhode Island,17204,971
2020-07-08,South Carolina,48909,884
2020-07-08,South Dakota,7242,98
2020-07-08,Tennessee,54756,678
2020-07-08,Texas,229116,2935
2020-07-08,Utah,26921,201
2020-07-08,Vermont,1256,56
2020-07-08,Virgin Islands,144,6
2020-07-08,Virginia,67274,1904
2020-07-08,Washington,39661,1395
2020-07-08,West Virginia,3707,95
2020-07-08,Wisconsin,36526,818
2020-07-08,Wyoming,1740,21
2020-07-09,Alabama,49174,1068
2020-07-09,Alaska,1521,15
2020-07-09,Arizona,112783,2047
2020-07-09,Arkansas,26052,309
2020-07-09,California,303516,6825
2020-07-09,Colorado,35604,1707
2020-07-09,Connecticut,47209,4348
2020-07-09,Delaware,12531,517
2020-07-09,District of Columbia,10679,568
2020-07-09,Florida,232710,4008
2020-07-09,Georgia,98693,2880
2020-07-09,Guam,1278,6
2020-07-09,Hawaii,1112,19
2020-07-09,Idaho,9598,101
2020-07-09,Illinois,152188,7333
2020-07-09,Indiana,50829,2739
2020-07-09,Iowa,33316,742
2020-07-09,Kansas,18031,294
2020-07-09,Kentucky,18576,640
2020-07-09,Louisiana,72102,3355
2020-07-09,Maine,3486,111
2020-07-09,Maryland,72037,3288
2020-07-09,Massachusetts,110897,8268
2020-07-09,Michigan,75247,6275
2020-07-09,Minnesota,40201,1528
2020-07-09,Mississippi,33591,1204
2020-07-09,Missouri,27301,1095
2020-07-09,Montana,1466,25
2020-07-09,Nebraska,20658,294
2020-07-09,Nevada,25055,574
2020-07-09,New Hampshire,5973,387
2020-07-09,New Jersey,176217,15448
2020-07-09,New Mexico,14251,533
2020-07-09,New York,404207,31979
2020-07-09,North Carolina,79564,1487
2020-07-09,North Dakota,4074,89
2020-07-09,Northern Mariana Islands,31,2
2020-07-09,Ohio,61331,3006
2020-07-09,Oklahoma,18496,410
2020-07-09,Oregon,11247,233
2020-07-09,Pennsylvania,97634,6895
2020-07-09,Puerto Rico,8862,159
2020-07-09,Rhode Island,17243,974
2020-07-09,South Carolina,50691,905
2020-07-09,South Dakota,7336,101
2020-07-09,Tennessee,56531,700
2020-07-09,Texas,240025,3037
2020-07-09,Utah,27632,205
2020-07-09,Vermont,1272,56
2020-07-09,Virgin Islands,153,6
2020-07-09,Virginia,67884,1936
2020-07-09,Washington,40369,1410
2020-07-09,West Virginia,3826,95
2020-07-09,Wisconsin,37358,821
2020-07-09,Wyoming,1774,21
2020-07-10,Alabama,50508,1104
2020-07-10,Alaska,1579,15
2020-07-10,Arizona,116947,2093
2020-07-10,Arkansas,26803,313
2020-07-10,California,311505,6936
2020-07-10,Colorado,36210,1724
2020-07-10,Connecticut,47287,4348
2020-07-10,Delaware,12652,517
2020-07-10,District of Columbia,10743,568
2020-07-10,Florida,244143,4101
2020-07-10,Georgia,103597,2915
2020-07-10,Guam,1279,6
2020-07-10,Hawaii,1139,19
2020-07-10,Idaho,10073,101
2020-07-10,Illinois,153406,7349
2020-07-10,Indiana,51567,2748
2020-07-10,Iowa,34232,748
2020-07-10,Kansas,18799,294
2020-07-10,Kentucky,19076,647
2020-07-10,Louisiana,74744,3380
2020-07-10,Maine,3499,111
2020-07-10,Maryland,72503,3303
2020-07-10,Massachusetts,111110,8296
2020-07-10,Michigan,75871,6288
2020-07-10,Minnesota,40805,1533
2020-07-10,Mississippi,34622,1215
2020-07-10,Missouri,28060,1107
2020-07-10,Montana,1593,28
2020-07-10,Nebraska,20834,294
2020-07-10,Nevada,25961,581
2020-07-10,New Hampshire,5991,390
2020-07-10,New Jersey,176575,15479
2020-07-10,New Mexico,14549,539
2020-07-10,New York,404997,32004
2020-07-10,North Carolina,81737,1503
2020-07-10,North Dakota,4158,89
2020-07-10,Northern Mariana Islands,31,2
2020-07-10,Ohio,62856,3032
2020-07-10,Oklahoma,19092,416
2020-07-10,Oregon,11501,235
2020-07-10,Pennsylvania,98574,6929
2020-07-10,Puerto Rico,9137,159
2020-07-10,Rhode Island,17312,976
2020-07-10,South Carolina,52419,929
2020-07-10,South Dakota,7401,107
2020-07-10,Tennessee,58224,713
2020-07-10,Texas,249948,3129
2020-07-10,Utah,28452,207
2020-07-10,Vermont,1277,56
2020-07-10,Virgin Islands,167,6
2020-07-10,Virginia,68824,1957
2020-07-10,Washington,41090,1426
2020-07-10,West Virginia,3983,95
2020-07-10,Wisconsin,38414,825
2020-07-10,Wyoming,1790,21
2020-07-11,Alabama,51947,1114
2020-07-11,Alaska,1656,15
2020-07-11,Arizona,119991,2158
2020-07-11,Arkansas,27864,319
2020-07-11,California,320030,7012
2020-07-11,Colorado,36633,1725
2020-07-11,Connecticut,47287,4348
2020-07-11,Delaware,12743,517
2020-07-11,District of Columbia,10801,568
2020-07-11,Florida,254503,4196
2020-07-11,Georgia,106574,2946
2020-07-11,Guam,1281,6
2020-07-11,Hawaii,1181,19
2020-07-11,Idaho,10584,102
2020-07-11,Illinois,154530,7372
2020-07-11,Indiana,52358,2756
2020-07-11,Iowa,34695,748
2020-07-11,Kansas,18983,294
2020-07-11,Kentucky,19530,647
2020-07-11,Louisiana,76911,3403
2020-07-11,Maine,3520,112
2020-07-11,Maryland,73060,3310
2020-07-11,Massachusetts,111398,8310
2020-07-11,Michigan,76499,6316
2020-07-11,Minnesota,41609,1537
2020-07-11,Mississippi,35419,1230
2020-07-11,Missouri,28649,1112
2020-07-11,Montana,1677,29
2020-07-11,Nebraska,21035,296
2020-07-11,Nevada,26912,592
2020-07-11,New Hampshire,6024,391
2020-07-11,New Jersey,176906,15525
2020-07-11,New Mexico,14773,543
2020-07-11,New York,405724,32019
2020-07-11,North Carolina,83996,1520
2020-07-11,North Dakota,4247,91
2020-07-11,Northern Mariana Islands,33,2
2020-07-11,Ohio,64214,3036
2020-07-11,Oklahoma,19779,421
2020-07-11,Oregon,11851,235
2020-07-11,Pennsylvania,99252,6945
2020-07-11,Puerto Rico,9366,167
2020-07-11,Rhode Island,17312,976
2020-07-11,South Carolina,54699,951
2020-07-11,South Dakota,7454,109
2020-07-11,Tennessee,59981,728
2020-07-11,Texas,258280,3206
2020-07-11,Utah,29071,212
2020-07-11,Vermont,1283,56
2020-07-11,Virgin Islands,181,6
2020-07-11,Virginia,69670,1961
2020-07-11,Washington,41326,1426
2020-07-11,West Virginia,4146,96
2020-07-11,Wisconsin,39095,829
2020-07-11,Wyoming,1839,21
2020-07-12,Alabama,53587,1121
2020-07-12,Alaska,1772,15
2020-07-12,Arizona,122479,2239
2020-07-12,Arkansas,28367,321
2020-07-12,California,327676,7042
2020-07-12,Colorado,36933,1726
2020-07-12,Connecticut,47287,4348
2020-07-12,Delaware,12804,517
2020-07-12,District of Columbia,10847,568
2020-07-12,Florida,269803,4241
2020-07-12,Georgia,108389,2951
2020-07-12,Guam,1281,6
2020-07-12,Hawaii,1201,19
2020-07-12,Idaho,10971,102
2020-07-12,Illinois,155355,7391
2020-07-12,Indiana,52892,2760
2020-07-12,Iowa,35410,752
2020-07-12,Kansas,19295,300
2020-07-12,Kentucky,19762,649
2020-07-12,Louisiana,78230,3416
2020-07-12,Maine,3539,114
2020-07-12,Maryland,73705,3319
2020-07-12,Massachusetts,111597,8325
2020-07-12,Michigan,76936,6317
2020-07-12,Minnesota,42319,1540
2020-07-12,Mississippi,36287,1249
2020-07-12,Missouri,29173,1113
2020-07-12,Montana,1758,29
2020-07-12,Nebraska,21214,296
2020-07-12,Nevada,27745,593
2020-07-12,New Hampshire,6054,391
2020-07-12,New Jersey,177245,15525
2020-07-12,New Mexico,15028,545
2020-07-12,New York,406403,32029
2020-07-12,North Carolina,85831,1532
2020-07-12,North Dakota,4338,91
2020-07-12,Northern Mariana Islands,33,2
2020-07-12,Ohio,65592,3058
2020-07-12,Oklahoma,20235,422
2020-07-12,Oregon,12170,237
2020-07-12,Pennsylvania,99794,6950
2020-07-12,Puerto Rico,9654,167
2020-07-12,Rhode Island,17312,976
2020-07-12,South Carolina,56648,961
2020-07-12,South Dakota,7499,109
2020-07-12,Tennessee,61106,731
2020-07-12,Texas,264811,3246
2020-07-12,Utah,29552,215
2020-07-12,Vermont,1296,56
2020-07-12,Virgin Islands,206,6
2020-07-12,Virginia,70558,1965
2020-07-12,Washington,42181,1438
2020-07-12,West Virginia,4244,96
2020-07-12,Wisconsin,39901,828
2020-07-12,Wyoming,1862,21
2020-07-13,Alabama,55545,1124
2020-07-13,Alaska,1843,15
2020-07-13,Arizona,123917,2250
2020-07-13,Arkansas,28939,323
2020-07-13,California,336206,7086
2020-07-13,Colorado,37303,1728
2020-07-13,Connecticut,47510,4371
2020-07-13,Delaware,12879,517
2020-07-13,District of Columbia,10906,568
2020-07-13,Florida,282427,4276
2020-07-13,Georgia,111937,2972
2020-07-13,Guam,1281,6
2020-07-13,Hawaii,1222,21
2020-07-13,Idaho,11531,102
2020-07-13,Illinois,156288,7398
2020-07-13,Indiana,53327,2762
2020-07-13,Iowa,35631,755
2020-07-13,Kansas,20265,301
2020-07-13,Kentucky,20127,656
2020-07-13,Louisiana,79935,3423
2020-07-13,Maine,3558,114
2020-07-13,Maryland,74124,3325
2020-07-13,Massachusetts,111827,8330
2020-07-13,Michigan,77354,6324
2020-07-13,Minnesota,42810,1542
2020-07-13,Mississippi,36680,1250
2020-07-13,Missouri,29781,1126
2020-07-13,Montana,1908,32
2020-07-13,Nebraska,21444,298
2020-07-13,Nevada,28597,596
2020-07-13,New Hampshire,6068,391
2020-07-13,New Jersey,177469,15560
2020-07-13,New Mexico,15291,548
2020-07-13,New York,406962,32075
2020-07-13,North Carolina,87653,1547
2020-07-13,North Dakota,4446,91
2020-07-13,Northern Mariana Islands,33,2
2020-07-13,Ohio,66853,3064
2020-07-13,Oklahoma,20745,424
2020-07-13,Oregon,12511,240
2020-07-13,Pennsylvania,100378,6955
2020-07-13,Puerto Rico,10010,167
2020-07-13,Rhode Island,17487,984
2020-07-13,South Carolina,58168,972
2020-07-13,South Dakota,7524,109
2020-07-13,Tennessee,63615,738
2020-07-13,Texas,273732,3313
2020-07-13,Utah,30282,216
2020-07-13,Vermont,1301,56
2020-07-13,Virgin Islands,217,6
2020-07-13,Virginia,71530,1967
2020-07-13,Washington,43538,1439
2020-07-13,West Virginia,4313,97
2020-07-13,Wisconsin,40603,828
2020-07-13,Wyoming,1903,21
2020-07-14,Alabama,57255,1164
2020-07-14,Alaska,1897,15
2020-07-14,Arizona,128126,2341
2020-07-14,Arkansas,29733,331
2020-07-14,California,346593,7227
2020-07-14,Colorado,37761,1739
2020-07-14,Connecticut,47530,4372
2020-07-14,Delaware,12969,518
2020-07-14,District of Columbia,10946,568
2020-07-14,Florida,291621,4408
2020-07-14,Georgia,114579,2996
2020-07-14,Guam,1281,6
2020-07-14,Hawaii,1243,21
2020-07-14,Idaho,11962,103
2020-07-14,Illinois,157055,7425
2020-07-14,Indiana,54001,2775
2020-07-14,Iowa,35942,759
2020-07-14,Kansas,20347,303
2020-07-14,Kentucky,20702,665
2020-07-14,Louisiana,82150,3445
2020-07-14,Maine,3566,114
2020-07-14,Maryland,74836,3334
2020-07-14,Massachusetts,112130,8340
2020-07-14,Michigan,78045,6330
2020-07-14,Minnesota,43208,1548
2020-07-14,Mississippi,37542,1272
2020-07-14,Missouri,30817,1136
2020-07-14,Montana,2038,34
2020-07-14,Nebraska,21717,299
2020-07-14,Nevada,29669,613
2020-07-14,New Hampshire,6091,392
2020-07-14,New Jersey,177862,15582
2020-07-14,New Mexico,15514,551
2020-07-14,New York,407875,32092
2020-07-14,North Carolina,89767,1582
2020-07-14,North Dakota,4497,92
2020-07-14,Northern Mariana Islands,36,2
2020-07-14,Ohio,67995,3069
2020-07-14,Oklahoma,21738,428
2020-07-14,Oregon,12834,247
2020-07-14,Pennsylvania,101360,6973
2020-07-14,Puerto Rico,10123,169
2020-07-14,Rhode Island,17588,985
2020-07-14,South Carolina,60389,993
2020-07-14,South Dakota,7572,109
2020-07-14,Tennessee,65412,757
2020-07-14,Texas,284638,3449
2020-07-14,Utah,30774,226
2020-07-14,Vermont,1305,56
2020-07-14,Virgin Islands,243,6
2020-07-14,Virginia,72326,1976
2020-07-14,Washington,44257,1465
2020-07-14,West Virginia,4407,97
2020-07-14,Wisconsin,41516,834
2020-07-14,Wyoming,1951,22
2020-07-15,Alabama,59067,1211
2020-07-15,Alaska,1958,15
2020-07-15,Arizona,131411,2442
2020-07-15,Arkansas,30297,335
2020-07-15,California,355497,7368
2020-07-15,Colorado,38240,1745
2020-07-15,Connecticut,47636,4380
2020-07-15,Delaware,13050,521
2020-07-15,District of Columbia,11026,571
2020-07-15,Florida,301802,4520
2020-07-15,Georgia,118147,3030
2020-07-15,Guam,1282,6
2020-07-15,Hawaii,1271,21
2020-07-15,Idaho,12599,111
2020-07-15,Illinois,158451,7435
2020-07-15,Indiana,54698,2785
2020-07-15,Iowa,36536,777
2020-07-15,Kansas,21157,308
2020-07-15,Kentucky,21148,668
2020-07-15,Louisiana,84241,3461
2020-07-15,Maine,3578,114
2020-07-15,Maryland,75576,3341
2020-07-15,Massachusetts,112347,8368
2020-07-15,Michigan,79081,6333
2020-07-15,Minnesota,43782,1558
2020-07-15,Mississippi,38567,1290
2020-07-15,Missouri,31737,1141
2020-07-15,Montana,2149,34
2020-07-15,Nebraska,21979,302
2020-07-15,Nevada,30587,619
2020-07-15,New Hampshire,6113,394
2020-07-15,New Jersey,178252,15634
2020-07-15,New Mexico,15841,557
2020-07-15,New York,408709,32115
2020-07-15,North Carolina,91573,1598
2020-07-15,North Dakota,4569,92
2020-07-15,Northern Mariana Islands,36,2
2020-07-15,Ohio,69311,3075
2020-07-15,Oklahoma,22813,432
2020-07-15,Oregon,13129,249
2020-07-15,Pennsylvania,102361,7011
2020-07-15,Puerto Rico,10379,171
2020-07-15,Rhode Island,17640,987
2020-07-15,South Carolina,62245,998
2020-07-15,South Dakota,7652,111
2020-07-15,Tennessee,67515,773
2020-07-15,Texas,296478,3590
2020-07-15,Utah,31228,233
2020-07-15,Vermont,1318,56
2020-07-15,Virgin Islands,249,6
2020-07-15,Virginia,73404,1991
2020-07-15,Washington,45004,1486
2020-07-15,West Virginia,4557,98
2020-07-15,Wisconsin,42409,835
2020-07-15,Wyoming,1985,22
2020-07-16,Alabama,61088,1230
2020-07-16,Alaska,2034,15
2020-07-16,Arizona,134730,2506
2020-07-16,Arkansas,31114,341
2020-07-16,California,364761,7490
2020-07-16,Colorado,38817,1746
2020-07-16,Connecticut,47750,4389
2020-07-16,Delaware,13114,521
2020-07-16,District of Columbia,11076,574
2020-07-16,Florida,315767,4676
2020-07-16,Georgia,120848,3043
2020-07-16,Guam,1283,6
2020-07-16,Hawaii,1290,21
2020-07-16,Idaho,13261,114
2020-07-16,Illinois,159676,7457
2020-07-16,Indiana,55413,2795
2020-07-16,Iowa,37414,781
2020-07-16,Kansas,21273,309
2020-07-16,Kentucky,21617,675
2020-07-16,Louisiana,86521,3485
2020-07-16,Maine,3598,114
2020-07-16,Maryland,76237,3347
2020-07-16,Massachusetts,112581,8380
2020-07-16,Michigan,79977,6351
2020-07-16,Minnesota,44387,1566
2020-07-16,Mississippi,39797,1308
2020-07-16,Missouri,32596,1145
2020-07-16,Montana,2265,35
2020-07-16,Nebraska,22178,307
2020-07-16,Nevada,32024,627
2020-07-16,New Hampshire,6139,395
2020-07-16,New Jersey,178475,15665
2020-07-16,New Mexico,16138,562
2020-07-16,New York,409476,32133
2020-07-16,North Carolina,93657,1617
2020-07-16,North Dakota,4672,93
2020-07-16,Northern Mariana Islands,37,2
2020-07-16,Ohio,70601,3103
2020-07-16,Oklahoma,23441,438
2020-07-16,Oregon,13541,252
2020-07-16,Pennsylvania,103169,7039
2020-07-16,Puerto Rico,10574,172
2020-07-16,Rhode Island,17711,988
2020-07-16,South Carolina,64083,1070
2020-07-16,South Dakota,7694,115
2020-07-16,Tennessee,69827,786
2020-07-16,Texas,311516,3744
2020-07-16,Utah,31908,234
2020-07-16,Vermont,1325,56
2020-07-16,Virgin Islands,263,6
2020-07-16,Virginia,74303,2006
2020-07-16,Washington,46268,1492
2020-07-16,West Virginia,4657,99
2020-07-16,Wisconsin,43361,839
2020-07-16,Wyoming,2026,24
2020-07-17,Alabama,63091,1265
2020-07-17,Alaska,2083,15
2020-07-17,Arizona,138575,2597
2020-07-17,Arkansas,31762,353
2020-07-17,California,374922,7607
2020-07-17,Colorado,39409,1753
2020-07-17,Connecticut,47893,4396
2020-07-17,Delaware,13337,521
2020-07-17,District of Columbia,11115,577
2020-07-17,Florida,327233,4804
2020-07-17,Georgia,124267,3071
2020-07-17,Guam,1283,6
2020-07-17,Hawaii,1312,22
2020-07-17,Idaho,13879,119
2020-07-17,Illinois,161042,7468
2020-07-17,Indiana,56160,2803
2020-07-17,Iowa,37903,785
2020-07-17,Kansas,22199,310
2020-07-17,Kentucky,22162,687
2020-07-17,Louisiana,88700,3509
2020-07-17,Maine,3636,115
2020-07-17,Maryland,76941,3359
2020-07-17,Massachusetts,112879,8402
2020-07-17,Michigan,80752,6358
2020-07-17,Minnesota,45053,1573
2020-07-17,Mississippi,40829,1332
2020-07-17,Missouri,33536,1151
2020-07-17,Montana,2383,37
2020-07-17,Nebraska,22361,308
2020-07-17,Nevada,33372,638
2020-07-17,New Hampshire,6165,395
2020-07-17,New Jersey,178525,15684
2020-07-17,New Mexico,16456,565
2020-07-17,New York,410254,32147
2020-07-17,North Carolina,95633,1638
2020-07-17,North Dakota,4796,94
2020-07-17,Northern Mariana Islands,37,2
2020-07-17,Ohio,72280,3112
2020-07-17,Oklahoma,24140,445
2020-07-17,Oregon,13842,256
2020-07-17,Pennsylvania,104172,7057
2020-07-17,Puerto Rico,11120,177
2020-07-17,Rhode Island,17793,990
2020-07-17,South Carolina,66060,1096
2020-07-17,South Dakota,7789,116
2020-07-17,Tennessee,72072,805
2020-07-17,Texas,321254,3889
2020-07-17,Utah,32572,238
2020-07-17,Vermont,1334,56
2020-07-17,Virgin Islands,283,6
2020-07-17,Virginia,75304,2012
2020-07-17,Washington,47226,1498
2020-07-17,West Virginia,4783,100
2020-07-17,Wisconsin,44243,842
2020-07-17,Wyoming,2069,24
2020-07-18,Alabama,65234,1286
2020-07-18,Alaska,2157,16
2020-07-18,Arizona,141333,2733
2020-07-18,Arkansas,32533,357
2020-07-18,California,383194,7697
2020-07-18,Colorado,39811,1753
2020-07-18,Connecticut,47893,4396
2020-07-18,Delaware,13429,523
2020-07-18,District of Columbia,11194,578
2020-07-18,Florida,337561,4894
2020-07-18,Georgia,128341,3105
2020-07-18,Guam,1284,6
2020-07-18,Hawaii,1332,23
2020-07-18,Idaho,14433,120
2020-07-18,Illinois,162299,7486
2020-07-18,Indiana,57045,2820
2020-07-18,Iowa,38314,790
2020-07-18,Kansas,22238,312
2020-07-18,Kentucky,22750,688
2020-07-18,Louisiana,88700,3509
2020-07-18,Maine,3646,117
2020-07-18,Maryland,77773,3368
2020-07-18,Massachusetts,113238,8419
2020-07-18,Michigan,81384,6367
2020-07-18,Minnesota,45510,1578
2020-07-18,Mississippi,41846,1346
2020-07-18,Missouri,34363,1158
2020-07-18,Montana,2471,37
2020-07-18,Nebraska,22545,308
2020-07-18,Nevada,34606,647
2020-07-18,New Hampshire,6188,396
2020-07-18,New Jersey,178788,15699
2020-07-18,New Mexico,16736,569
2020-07-18,New York,411006,32167
2020-07-18,North Carolina,98067,1653
2020-07-18,North Dakota,4911,94
2020-07-18,Northern Mariana Islands,37,2
2020-07-18,Ohio,73822,3132
2020-07-18,Oklahoma,25056,451
2020-07-18,Oregon,14231,259
2020-07-18,Pennsylvania,104780,7068
2020-07-18,Puerto Rico,11453,178
2020-07-18,Rhode Island,17793,990
2020-07-18,South Carolina,67612,1135
2020-07-18,South Dakota,7862,116
2020-07-18,Tennessee,74518,828
2020-07-18,Texas,330059,3972
2020-07-18,Utah,33430,243
2020-07-18,Vermont,1338,56
2020-07-18,Virgin Islands,297,6
2020-07-18,Virginia,76241,2024
2020-07-18,Washington,47889,1509
2020-07-18,West Virginia,4922,100
2020-07-18,Wisconsin,45118,852
2020-07-18,Wyoming,2108,24
2020-07-19,Alabama,67011,1287
2020-07-19,Alaska,2275,16
2020-07-19,Arizona,143644,2768
2020-07-19,Arkansas,33228,357
2020-07-19,California,391460,7710
2020-07-19,Colorado,40182,1753
2020-07-19,Connecticut,47893,4396
2020-07-19,Delaware,13519,523
2020-07-19,District of Columbia,11261,578
2020-07-19,Florida,350039,4981
2020-07-19,Georgia,130794,3110
2020-07-19,Guam,1284,6
2020-07-19,Hawaii,1359,23
2020-07-19,Idaho,14960,120
2020-07-19,Illinois,163284,7491
2020-07-19,Indiana,57965,2822
2020-07-19,Iowa,38813,793
2020-07-19,Kansas,22459,313
2020-07-19,Kentucky,23600,691
2020-07-19,Louisiana,91816,3543
2020-07-19,Maine,3687,117
2020-07-19,Maryland,78698,3377
2020-07-19,Massachusetts,113534,8431
2020-07-19,Michigan,81935,6369
2020-07-19,Minnesota,46244,1581
2020-07-19,Mississippi,42638,1355
2020-07-19,Missouri,35154,1158
2020-07-19,Montana,2533,37
2020-07-19,Nebraska,22637,308
2020-07-19,Nevada,35826,648
2020-07-19,New Hampshire,6203,398
2020-07-19,New Jersey,178757,15706
2020-07-19,New Mexico,16971,571
2020-07-19,New York,411515,32187
2020-07-19,North Carolina,99841,1661
2020-07-19,North Dakota,5023,96
2020-07-19,Northern Mariana Islands,37,2
2020-07-19,Ohio,74932,3174
2020-07-19,Oklahoma,25265,451
2020-07-19,Oregon,14586,262
2020-07-19,Pennsylvania,105384,7074
2020-07-19,Puerto Rico,12063,178
2020-07-19,Rhode Island,17793,990
2020-07-19,South Carolina,69986,1155
2020-07-19,South Dakota,7906,118
2020-07-19,Tennessee,76180,834
2020-07-19,Texas,338036,4033
2020-07-19,Utah,34117,243
2020-07-19,Vermont,1350,56
2020-07-19,Virgin Islands,297,6
2020-07-19,Virginia,77298,2026
2020-07-19,Washington,48601,1512
2020-07-19,West Virginia,5042,100
2020-07-19,Wisconsin,45953,853
2020-07-19,Wyoming,2126,24
2020-07-20,Alabama,68891,1291
2020-07-20,Alaska,2412,16
2020-07-20,Arizona,145320,2795
2020-07-20,Arkansas,33927,363
2020-07-20,California,400195,7764
2020-07-20,Colorado,40649,1759
2020-07-20,Connecticut,48055,4406
2020-07-20,Delaware,13624,523
2020-07-20,District of Columbia,11339,579
2020-07-20,Florida,360386,5071
2020-07-20,Georgia,132788,3113
2020-07-20,Guam,1288,6
2020-07-20,Hawaii,1371,23
2020-07-20,Idaho,15380,123
2020-07-20,Illinois,164552,7500
2020-07-20,Indiana,58607,2825
2020-07-20,Iowa,39343,798
2020-07-20,Kansas,23544,318
2020-07-20,Kentucky,23978,694
2020-07-20,Louisiana,95002,3572
2020-07-20,Maine,3711,117
2020-07-20,Maryland,79251,3382
2020-07-20,Massachusetts,113789,8433
2020-07-20,Michigan,82486,6377
2020-07-20,Minnesota,47147,1585
2020-07-20,Mississippi,43889,1358
2020-07-20,Missouri,36044,1164
2020-07-20,Montana,2640,39
2020-07-20,Nebraska,22847,313
2020-07-20,Nevada,36805,650
2020-07-20,New Hampshire,6249,398
2020-07-20,New Jersey,178937,15715
2020-07-20,New Mexico,17215,578
2020-07-20,New York,412034,32203
2020-07-20,North Carolina,101176,1676
2020-07-20,North Dakota,5130,97
2020-07-20,Northern Mariana Islands,37,2
2020-07-20,Ohio,76168,3189
2020-07-20,Oklahoma,25433,452
2020-07-20,Oregon,14907,264
2020-07-20,Pennsylvania,106498,7076
2020-07-20,Puerto Rico,12461,180
2020-07-20,Rhode Island,17904,995
2020-07-20,South Carolina,71445,1164
2020-07-20,South Dakota,7943,118
2020-07-20,Tennessee,77944,838
2020-07-20,Texas,345672,4160
2020-07-20,Utah,34526,249
2020-07-20,Vermont,1360,56
2020-07-20,Virgin Islands,308,6
2020-07-20,Virginia,78243,2030
2020-07-20,Washington,49949,1521
2020-07-20,West Virginia,5142,100
2020-07-20,Wisconsin,46754,855
2020-07-20,Wyoming,2187,24
2020-07-21,Alabama,70358,1303
2020-07-21,Alaska,2523,16
2020-07-21,Arizona,148730,2918
2020-07-21,Arkansas,34655,374
2020-07-21,California,410366,7883
2020-07-21,Colorado,41152,1764
2020-07-21,Connecticut,48096,4406
2020-07-21,Delaware,13746,525
2020-07-21,District of Columbia,11427,580
2020-07-21,Florida,369826,5205
2020-07-21,Georgia,135865,3186
2020-07-21,Guam,1296,6
2020-07-21,Hawaii,1396,23
2020-07-21,Idaho,15899,127
2020-07-21,Illinois,165534,7521
2020-07-21,Indiana,59344,2846
2020-07-21,Iowa,39721,808
2020-07-21,Kansas,23606,319
2020-07-21,Kentucky,24638,695
2020-07-21,Louisiana,96693,3608
2020-07-21,Maine,3723,118
2020-07-21,Maryland,80111,3402
2020-07-21,Massachusetts,114033,8450
2020-07-21,Michigan,83184,6385
2020-07-21,Minnesota,47497,1588
2020-07-21,Mississippi,45524,1389
2020-07-21,Missouri,37248,1175
2020-07-21,Montana,2741,40
2020-07-21,Nebraska,23190,313
2020-07-21,Nevada,37605,680
2020-07-21,New Hampshire,6262,400
2020-07-21,New Jersey,179230,15737
2020-07-21,New Mexico,17517,588
2020-07-21,New York,412889,32218
2020-07-21,North Carolina,103047,1702
2020-07-21,North Dakota,5211,98
2020-07-21,Northern Mariana Islands,38,2
2020-07-21,Ohio,77215,3219
2020-07-21,Oklahoma,26326,461
2020-07-21,Oregon,15257,272
2020-07-21,Pennsylvania,107460,7094
2020-07-21,Puerto Rico,12940,180
2020-07-21,Rhode Island,17986,996
2020-07-21,South Carolina,73337,1221
2020-07-21,South Dakota,8019,118
2020-07-21,Tennessee,80026,863
2020-07-21,Texas,355594,4319
2020-07-21,Utah,35089,255
2020-07-21,Vermont,1366,56
2020-07-21,Virgin Islands,308,6
2020-07-21,Virginia,79228,2047
2020-07-21,Washington,50746,1531
2020-07-21,West Virginia,5199,101
2020-07-21,Wisconsin,47893,868
2020-07-21,Wyoming,2238,25
2020-07-22,Alabama,71813,1364
2020-07-22,Alaska,2617,17
2020-07-22,Arizona,150659,2976
2020-07-22,Arkansas,35246,380
2020-07-22,California,422528,8038
2020-07-22,Colorado,41747,1772
